,statefips,statename,stateabbrev,state_pop2019,year,month,day,case_count,death_count,test_count,case_rate,death_rate,test_rate,new_positives_rate,new_case_rate,new_death_rate,new_test_rate,new_case_count,new_death_count,new_test_count,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_parks,gps_transit_stations,gps_workplaces,gps_residential,gps_away_from_home
8859,35,New Mexico,NM,2096829,2020,10,22,39377,953,1089150,1878.0,45.4,51943,.0598,30.1,.211,421,631,4,8823,-0.187,-0.0714,.0929,-.09,-0.28,0.0871,-0.102
8860,35,New Mexico,NM,2096829,2020,10,23,40168,960,1099484,1916.0,45.8,52436,.0765,30,.218,434,628,5,9090,-0.18899999999999997,-0.0729,.0857,-.0943,-0.28,0.0886,-0.10400000000000001
8861,35,New Mexico,NM,2096829,2020,10,24,41040,965,1109095,1957.0,46.0,52894,.0907,32,.245,425,671,5,8910,-0.19,-0.0757,.0743,-.0957,-0.27899999999999997,0.0886,-0.10400000000000001
8862,35,New Mexico,NM,2096829,2020,10,25,41863,967,1118844,1996.0,46.1,53359,.0844,34.6,.225,436,725,5,9136,-0.193,-0.0757,.0429,-.101,-0.27899999999999997,0.09,-0.107
8863,35,New Mexico,NM,2096829,2020,10,26,42586,976,1124922,2031.0,46.5,53649,.119,36,.279,434,755,6,9093,-0.207,-0.0857,-.0229,-.114,-0.28600000000000003,0.0957,-0.113
8864,35,New Mexico,NM,2096829,2020,10,27,43169,980,1129419,2059.0,46.7,53863,.13,35.9,.259,402,753,5,8420,-0.231,-0.106,-.0929,-.137,-0.313,0.111,-0.129
8865,35,New Mexico,NM,2096829,2020,10,28,43826,991,1141186,2090.0,47.3,54424,.0558,34.8,.279,430,730,6,9014,-0.239,-0.113,-.147,-.147,-0.32,0.11699999999999999,-0.135
8866,35,New Mexico,NM,2096829,2020,10,29,44904,994,1153185,2142.0,47.4,54997,.0898,37.7,.279,436,790,6,9148,-0.237,-0.111,-.179,-.149,-0.32,0.11900000000000001,-0.13699999999999998
8867,35,New Mexico,NM,2096829,2020,10,30,45909,1007,1161887,2189.0,48.0,55412,.115,39.1,.32,425,820,7,8915,-0.23399999999999999,-0.106,-.199,-.153,-0.32,0.11900000000000001,-0.13699999999999998
8868,35,New Mexico,NM,2096829,2020,10,31,46490,1018,1172720,2217.0,48.5,55928,.0536,37.1,.361,433,779,8,9089,-0.23399999999999999,-0.0971,-.217,-.166,-0.319,0.11900000000000001,-0.13699999999999998
8869,35,New Mexico,NM,2096829,2020,11,1,47232,1026,1182514,2253.0,48.9,56395,.0758,36.6,.402,434,767,8,9096,-0.239,-0.10400000000000001,-.224,-.18,-0.32,0.11900000000000001,-0.13699999999999998
8870,35,New Mexico,NM,2096829,2020,11,2,48104,1036,1191327,2294.0,49.4,56816,.0989,37.6,.409,452,788,9,9486,-0.226,-0.0957,-.18,-.176,-0.314,0.113,-0.13
8871,35,New Mexico,NM,2096829,2020,11,3,49240,1045,1202347,2348.0,49.8,57341,.103,41.4,.443,497,867,9,10418,-0.196,-0.0729,-.121,-.159,-0.29,0.0971,-0.114
8872,35,New Mexico,NM,2096829,2020,11,4,50251,1059,1218805,2397.0,50.5,58126,.0614,43.8,.463,529,918,10,11088,-0.196,-0.0714,-.0914,-.157,-0.28600000000000003,0.0929,-0.11
8873,35,New Mexico,NM,2096829,2020,11,5,51110,1082,1230205,2437.0,51.6,58670,.0754,42.3,.6,525,887,13,11003,-0.203,-0.0771,-.08,-.167,-0.287,0.0929,-0.11
8874,35,New Mexico,NM,2096829,2020,11,6,52394,1088,1238575,2499.0,51.9,59069,.153,44.2,.552,522,926,12,10955,-0.21,-0.0886,-.0771,-.173,-0.289,0.0943,-0.111
8875,35,New Mexico,NM,2096829,2020,11,7,53671,1104,1250724,2560.0,52.7,59648,.105,48.9,.586,531,1026,12,11143,-0.21600000000000003,-0.10099999999999999,-.0929,-.176,-0.29,0.0986,-0.11800000000000001
8876,35,New Mexico,NM,2096829,2020,11,8,54881,1118,1262482,2617.0,53.3,60209,.103,52.1,.627,545,1093,13,11424,-0.21600000000000003,-0.1,-.0986,-.176,-0.29,0.10099999999999999,-0.124
8877,35,New Mexico,NM,2096829,2020,11,9,56289,1130,1269523,2684.0,53.9,60545,.2,55.8,.64,533,1169,13,11171,-0.221,-0.10300000000000001,-.121,-.18,-0.29100000000000004,0.10400000000000001,-0.128
8878,35,New Mexico,NM,2096829,2020,11,10,57547,1144,1281951,2744.0,54.6,61138,.101,56.6,.674,542,1187,14,11372,-0.233,-0.109,-.146,-.18,-0.29100000000000004,0.107,-0.13
8879,35,New Mexico,NM,2096829,2020,11,11,59034,1158,1317248,2815.0,55.2,62821,.0421,59.8,.674,671,1255,14,14063,-0.226,-0.106,-.147,-.18,-0.304,0.11,-0.134
8880,35,New Mexico,NM,2096829,2020,11,12,60776,1176,1330403,2898.0,56.1,63448,.132,65.9,.64,683,1381,13,14314,-0.23399999999999999,-0.109,-.154,-.177,-0.293,0.11,-0.133
8881,35,New Mexico,NM,2096829,2020,11,13,62006,1198,1348194,2957.0,57.1,64297,.0691,65.5,.749,747,1373,16,15660,-0.23600000000000002,-0.10099999999999999,-.163,-.177,-0.294,0.111,-0.135
8882,35,New Mexico,NM,2096829,2020,11,14,63171,1208,1360452,3013.0,57.6,64881,.095,64.7,.709,748,1357,15,15675,-0.237,-0.0943,-.181,-.177,-0.297,0.113,-0.13699999999999998
8883,35,New Mexico,NM,2096829,2020,11,15,64201,1215,1372867,3062.0,57.9,65473,.083,63.5,.661,752,1331,14,15769,-0.239,-0.09,-.17,-.171,-0.29600000000000004,0.113,-0.13699999999999998
8884,35,New Mexico,NM,2096829,2020,11,16,65454,1236,1386121,3122.0,58.9,66106,.0945,62.4,.722,794,1309,15,16657,-0.256,-0.0929,-.157,-.171,-0.303,0.11599999999999999,-0.141
8885,35,New Mexico,NM,2096829,2020,11,17,67559,1264,1398339,3222.0,60.3,66688,.172,68.2,.818,793,1430,17,16627,-0.276,-0.0943,-.151,-.176,-0.311,0.11900000000000001,-0.14300000000000002
8886,35,New Mexico,NM,2096829,2020,11,18,70452,1290,1409823,3360.0,61.5,67236,.252,77.8,.899,631,1631,19,13225,-0.294,-0.0914,-.154,-.176,-0.321,0.12300000000000001,-0.14800000000000002
8887,35,New Mexico,NM,2096829,2020,11,19,74116,1302,1420797,3535.0,62.1,67759,.334,90.9,.858,616,1906,18,12913,-0.314,-0.0886,-.159,-.176,-0.33,0.126,-0.151
8888,35,New Mexico,NM,2096829,2020,11,20,77098,1327,1433609,3677.0,63.3,68370,.233,103,.879,582,2156,18,12202,-0.336,-0.0914,-.161,-.171,-0.33899999999999997,0.13,-0.155
8889,35,New Mexico,NM,2096829,2020,11,21,79440,1352,1444121,3789.0,64.5,68872,.223,111,.981,570,2324,21,11953,-0.359,-0.0986,-.147,-.159,-0.35,0.133,-0.16
8890,35,New Mexico,NM,2096829,2020,11,22,81896,1385,1454997,3906.0,66.1,69390,.226,121,1.16,560,2528,24,11733,-0.38299999999999995,-0.10300000000000001,-.177,-.16,-0.364,0.136,-0.166
8891,35,New Mexico,NM,2096829,2020,11,23,84148,1402,1464452,4013.0,66.9,69841,.238,127,1.13,534,2671,24,11190,-0.379,-0.09,-.18,-.154,-0.369,0.136,-0.166
8892,35,New Mexico,NM,2096829,2020,11,24,86247,1430,1477284,4113.0,68.2,70453,.164,127,1.13,538,2670,24,11278,-0.371,-0.0729,-.193,-.15,-0.374,0.13699999999999998,-0.16699999999999998
8893,35,New Mexico,NM,2096829,2020,11,25,88102,1451,1487840,4202.0,69.2,70957,.176,120,1.1,532,2521,23,11145,-0.35600000000000004,-0.0343,-.191,-.149,-0.38299999999999995,0.136,-0.166
8894,35,New Mexico,NM,2096829,2020,11,26,89796,1469,1504856,4282.0,70.1,71768,.0996,107,1.14,573,2240,24,12008,-0.434,-0.12,-.216,-.183,-0.429,0.151,-0.182
8895,35,New Mexico,NM,2096829,2020,11,27,91852,1504,1521747,4381.0,71.7,72574,.122,101,1.21,600,2108,25,12591,-0.387,-0.0943,-.211,-.186,-0.409,0.149,-0.179
8896,36,New York,NY,19453561,2020,2,24,0,0,.,0.0,0.0,.,.,0,0,.,0,0,.,0.0314,-0.0186,.153,-.0171,-0.0371,0.0114,-0.009000000000000001
8897,36,New York,NY,19453561,2020,2,25,0,0,.,0.0,0.0,.,.,0,0,.,0,0,.,0.0329,-0.0143,.157,-.0114,-0.0186,0.0071400000000000005,-0.00481
8898,36,New York,NY,19453561,2020,2,26,0,0,.,0.0,0.0,.,.,0,0,.,0,0,.,0.0343,-0.0071400000000000005,.14,-.00714,-0.00143,0.0042899999999999995,-0.00161
8899,36,New York,NY,19453561,2020,2,27,0,0,.,0.0,0.0,.,.,0,0,.,0,0,.,0.03,-0.00571,.134,-.00286,0.0114,0.00286,-0.000175
8900,36,New York,NY,19453561,2020,2,28,0,0,.,0.0,0.0,.,.,0,0,.,0,0,.,0.0329,0.00143,.133,.00571,0.0286,0.0,0.00259
8901,36,New York,NY,19453561,2020,2,29,0,0,.,0.0,0.0,.,.,0,0,.,0,0,.,0.0314,0.00286,.0843,0,0.0286,0.00143,8.669999999999999e-05
8902,36,New York,NY,19453561,2020,3,1,1,0,.,0.00514,0.0,.,.,.000734,0,.,0,0,.,0.0329,0.0071400000000000005,.02,-.00429,0.0286,0.00143,8.669999999999999e-05
8903,36,New York,NY,19453561,2020,3,2,1,0,0,0.00514,0.0,0,.,.000734,0,.,0,0,.,0.0371,0.0143,.00714,-.00429,0.0286,0.00143,8.669999999999999e-05
8904,36,New York,NY,19453561,2020,3,3,2,0,1,0.0103,0.0,.00514,1,.00147,0,.,0,0,.,0.0443,0.0257,.0171,-.00286,0.03,0.00143,8.669999999999999e-05
8905,36,New York,NY,19453561,2020,3,4,11,0,10,0.0565,0.0,.0514,1,.00808,0,.,2,0,.,0.0486,0.0329,.0414,-.00286,0.03,0.00143,8.669999999999999e-05
8906,36,New York,NY,19453561,2020,3,5,22,0,30,0.113,0.0,.154,.55,.0162,0,.,3,0,.,0.0614,0.0486,.0771,-.00286,0.0357,-0.00143,0.00296
8907,36,New York,NY,19453561,2020,3,6,44,0,122,0.226,0.0,.627,.239,.0323,0,.,6,0,.,0.0586,0.0486,.0743,-.00714,0.0357,-0.00143,0.00296
8908,36,New York,NY,19453561,2020,3,7,89,0,188,0.457,0.0,.966,.682,.0654,0,.,13,0,.,0.0629,0.0586,.106,-.00571,0.0386,-0.00286,0.0054600000000000004
8909,36,New York,NY,19453561,2020,3,8,106,0,388,0.545,0.0,1.99,.085,.0771,0,.,15,0,.,0.0629,0.0614,.18,-.00571,0.0371,-0.00286,0.0054600000000000004
8910,36,New York,NY,19453561,2020,3,9,142,0,695,0.73,0.0,3.57,.117,.104,0,.51,20,0,99,0.0643,0.0657,.246,-.01,0.0329,-0.00286,0.0054600000000000004
8911,36,New York,NY,19453561,2020,3,10,173,0,1096,0.889,0.0,5.63,.0773,.126,0,.804,24,0,156,0.06,0.0671,.257,-.02,0.0257,-0.00143,0.004070000000000001
8912,36,New York,NY,19453561,2020,3,11,217,0,1521,1.12,0.0,7.82,.104,.151,0,1.11,29,0,216,0.0543,0.0714,.263,-.0314,0.02,0.0,0.00247
8913,36,New York,NY,19453561,2020,3,12,326,0,2074,1.68,0.0,10.7,.197,.223,0,1.5,43,0,292,0.0443,0.0971,.241,-.05,0.01,0.0042899999999999995,-0.0018399999999999998
8914,36,New York,NY,19453561,2020,3,13,421,0,2836,2.16,0.0,14.6,.125,.277,0,1.99,54,0,388,0.0371,0.13699999999999998,.259,-.0729,-0.00571,0.01,-0.007370000000000001
8915,36,New York,NY,19453561,2020,3,14,610,2,4126,3.14,0.0103,21.2,.147,.383,.00147,2.89,74,0,563,0.01,0.156,.263,-.101,-0.0171,0.0171,-0.0199
8916,36,New York,NY,19453561,2020,3,15,732,6,5419,3.76,0.0308,27.9,.0944,.46,.00441,3.69,89,1,719,-0.0243,0.166,.216,-.137,-0.03,0.0243,-0.0344
8917,36,New York,NY,19453561,2020,3,16,950,10,7355,4.88,0.0514,37.8,.113,.593,.00734,4.89,115,1,951,-0.0557,0.18899999999999997,.113,-.183,-0.0671,0.0386,-0.0514
8918,36,New York,NY,19453561,2020,3,17,1375,18,10262,7.07,0.0925,52.8,.146,.883,.0132,6.73,172,3,1309,-0.10099999999999999,0.19699999999999998,.07,-.233,-0.111,0.0571,-0.0695
8919,36,New York,NY,19453561,2020,3,18,2387,32,14815,12.3,0.16399999999999998,76.2,.222,1.59,.0235,9.76,310,5,1899,-0.153,0.196,.0514,-.284,-0.161,0.0786,-0.0935
8920,36,New York,NY,19453561,2020,3,19,4161,39,22513,21.4,0.2,116,.23,2.82,.0286,15,548,6,2920,-0.21,0.16,.02,-.337,-0.214,0.10099999999999999,-0.11599999999999999
8921,36,New York,NY,19453561,2020,3,20,7113,68,32637,36.6,0.35,168,.292,4.91,.0499,21.9,956,10,4257,-0.259,0.131,.00571,-.381,-0.264,0.12300000000000001,-0.13699999999999998
8922,36,New York,NY,19453561,2020,3,21,10371,95,45724,53.3,0.488,235,.249,7.17,.0683,30.5,1394,13,5943,-0.311,0.10099999999999999,-.0243,-.424,-0.304,0.136,-0.16
8923,36,New York,NY,19453561,2020,3,22,15188,142,61753,78.1,0.73,317,.301,10.6,.0999,41.4,2065,19,8048,-0.369,0.0543,-.0857,-.473,-0.34600000000000003,0.149,-0.18600000000000003
8924,36,New York,NY,19453561,2020,3,23,20899,183,78565,107.0,0.941,404,.34,14.6,.127,52.3,2850,25,10173,-0.436,-0.0329,-.163,-.52,-0.391,0.171,-0.213
8925,36,New York,NY,19453561,2020,3,24,25704,264,91517,132.0,1.36,470,.371,17.9,.181,59.7,3476,35,11608,-0.467,-0.0771,-.163,-.55,-0.426,0.187,-0.228
8926,36,New York,NY,19453561,2020,3,25,33117,381,103659,170.0,1.96,533,.611,22.6,.256,65.2,4390,50,12692,-0.5,-0.124,-.227,-.581,-0.456,0.201,-0.244
8927,36,New York,NY,19453561,2020,3,26,39058,502,122310,201.0,2.58,629,.319,25.6,.34,73.3,4985,66,14257,-0.519,-0.153,-.203,-.601,-0.48,0.21100000000000002,-0.254
8928,36,New York,NY,19453561,2020,3,27,44746,645,138625,230.0,3.32,713,.349,27.6,.424,77.8,5376,82,15141,-0.539,-0.193,-.2,-.621,-0.5,0.221,-0.264
8929,36,New York,NY,19453561,2020,3,28,53517,935,156069,275.0,4.81,802,.503,31.7,.617,81,6164,120,15764,-0.56,-0.233,-.273,-.646,-0.521,0.22899999999999998,-0.27699999999999997
8930,36,New York,NY,19453561,2020,3,29,59783,1180,172470,307.0,6.07,887,.382,32.7,.762,81.3,6371,148,15817,-0.5710000000000001,-0.251,-.319,-.659,-0.536,0.233,-0.285
8931,36,New York,NY,19453561,2020,3,30,67504,1512,186585,347.0,7.77,959,.547,34.2,.976,79.3,6658,190,15431,-0.561,-0.23600000000000002,-.284,-.659,-0.54,0.233,-0.285
8932,36,New York,NY,19453561,2020,3,31,76211,1929,205233,392.0,9.92,1055,.467,37.1,1.22,83.5,7215,238,16245,-0.564,-0.244,-.313,-.667,-0.547,0.23399999999999999,-0.287
8933,36,New York,NY,19453561,2020,4,1,84364,2415,220934,434.0,12.4,1136,.519,37.6,1.49,86.1,7321,291,16754,-0.5589999999999999,-0.237,-.277,-.669,-0.5529999999999999,0.23399999999999999,-0.287
8934,36,New York,NY,19453561,2020,4,2,93360,2963,238965,480.0,15.2,1228,.499,39.9,1.81,85.7,7757,352,16665,-0.561,-0.24,-.316,-.676,-0.56,0.237,-0.29
8935,36,New York,NY,19453561,2020,4,3,103689,3716,260520,533.0,19.1,1339,.479,43.3,2.26,89.5,8420,439,17414,-0.5660000000000001,-0.243,-.386,-.684,-0.5670000000000001,0.24100000000000002,-0.294
8936,36,New York,NY,19453561,2020,4,4,115963,4535,283621,596.0,23.3,1458,.531,45.9,2.64,93.7,8921,514,18222,-0.561,-0.233,-.319,-.681,-0.57,0.24100000000000002,-0.294
8937,36,New York,NY,19453561,2020,4,5,124085,5335,302280,638.0,27.4,1554,.435,47.2,3.05,95.3,9186,594,18544,-0.557,-0.22699999999999998,-.267,-.681,-0.5710000000000001,0.24,-0.29100000000000004
8938,36,New York,NY,19453561,2020,4,6,133389,6149,320811,686.0,31.6,1649,.502,48.4,3.41,98.6,9412,662,19175,-0.5539999999999999,-0.22,-.214,-.681,-0.574,0.24,-0.29100000000000004
8939,36,New York,NY,19453561,2020,4,7,141703,7185,340058,728.0,36.9,1748,.432,48.1,3.86,99,9356,751,19261,-0.561,-0.201,-.171,-.681,-0.5770000000000001,0.24,-0.29100000000000004
8940,36,New York,NY,19453561,2020,4,8,151271,8138,365153,778.0,41.8,1877,.381,49.1,4.2,106,9558,818,20603,-0.5760000000000001,-0.193,-.186,-.686,-0.58,0.24100000000000002,-0.292
8941,36,New York,NY,19453561,2020,4,9,162036,9166,391549,833.0,47.1,2013,.408,50.4,4.56,112,9811,886,21798,-0.591,-0.18600000000000003,-.214,-.691,-0.584,0.244,-0.295
8942,36,New York,NY,19453561,2020,4,10,172830,10162,417885,888.0,52.2,2148,.41,50.8,4.73,116,9877,921,22481,-0.603,-0.17300000000000001,-.21,-.694,-0.59,0.247,-0.298
8943,36,New York,NY,19453561,2020,4,11,182990,11159,440980,941.0,57.4,2267,.44,49.2,4.86,116,9575,946,22480,-0.609,-0.149,-.22,-.694,-0.591,0.247,-0.298
8944,36,New York,NY,19453561,2020,4,12,191425,12116,461601,984.0,62.3,2373,.409,49.5,4.98,117,9620,969,22760,-0.631,-0.171,-.219,-.694,-0.597,0.247,-0.298
8945,36,New York,NY,19453561,2020,4,13,197973,12998,478357,1018.0,66.8,2459,.391,47.4,5.03,116,9226,978,22507,-0.6559999999999999,-0.19699999999999998,-.299,-.704,-0.6,0.251,-0.303
8946,36,New York,NY,19453561,2020,4,14,205375,14001,499143,1056.0,72.0,2566,.356,46.8,5.01,117,9096,974,22726,-0.6559999999999999,-0.209,-.311,-.703,-0.597,0.251,-0.303
8947,36,New York,NY,19453561,2020,4,15,217130,14937,526012,1116.0,76.8,2704,.437,48.4,4.99,118,9408,971,22980,-0.6509999999999999,-0.22,-.314,-.701,-0.594,0.251,-0.303
8948,36,New York,NY,19453561,2020,4,16,225761,15669,550579,1161.0,80.5,2830,.351,46.8,4.78,117,9104,929,22719,-0.6459999999999999,-0.22699999999999998,-.299,-.697,-0.589,0.249,-0.3
8949,36,New York,NY,19453561,2020,4,17,233293,16473,573223,1199.0,84.7,2947,.333,44.4,4.63,114,8638,902,22191,-0.6409999999999999,-0.24,-.284,-.691,-0.58,0.244,-0.29600000000000004
8950,36,New York,NY,19453561,2020,4,18,240542,17141,596532,1236.0,88.1,3066,.311,42.3,4.39,114,8222,855,22222,-0.6459999999999999,-0.27,-.324,-.694,-0.5760000000000001,0.244,-0.29600000000000004
8951,36,New York,NY,19453561,2020,4,19,246741,17793,617555,1268.0,91.5,3175,.295,40.6,4.17,115,7902,811,22279,-0.627,-0.244,-.294,-.689,-0.564,0.243,-0.293
8952,36,New York,NY,19453561,2020,4,20,251608,18412,633861,1293.0,94.6,3258,.298,39.4,3.98,114,7662,773,22215,-0.611,-0.221,-.237,-.677,-0.557,0.237,-0.28600000000000003
8953,36,New York,NY,19453561,2020,4,21,255932,19040,649325,1316.0,97.9,3338,.28,37.1,3.7,110,7222,720,21455,-0.616,-0.233,-.277,-.681,-0.556,0.239,-0.28800000000000003
8954,36,New York,NY,19453561,2020,4,22,261591,19647,669982,1345.0,101.0,3444,.274,32.6,3.46,106,6352,673,20567,-0.617,-0.231,-.281,-.68,-0.5529999999999999,0.237,-0.28600000000000003
8955,36,New York,NY,19453561,2020,4,23,267932,20212,695920,1377.0,104.0,3577,.244,31,3.34,107,6024,649,20763,-0.616,-0.231,-.277,-.679,-0.55,0.23600000000000002,-0.285
8956,36,New York,NY,19453561,2020,4,24,276218,20759,730656,1420.0,107.0,3756,.239,31.5,3.15,116,6132,612,22490,-0.617,-0.23600000000000002,-.287,-.681,-0.5489999999999999,0.23600000000000002,-0.285
8957,36,New York,NY,19453561,2020,4,25,286901,21326,777568,1475.0,110.0,3997,.228,34,3.07,133,6623,598,25862,-0.606,-0.221,-.166,-.669,-0.5429999999999999,0.23,-0.275
8958,36,New York,NY,19453561,2020,4,26,292914,21804,805350,1506.0,112.0,4140,.216,33.9,2.95,138,6596,573,26828,-0.611,-0.231,-.264,-.677,-0.544,0.231,-0.278
8959,36,New York,NY,19453561,2020,4,27,296991,22267,826095,1527.0,114.0,4246,.197,33.3,2.83,141,6483,551,27462,-0.611,-0.231,-.29,-.677,-0.5429999999999999,0.231,-0.278
8960,36,New York,NY,19453561,2020,4,28,300276,22777,844994,1544.0,117.0,4344,.174,32.6,2.74,144,6335,534,27953,-0.599,-0.214,-.197,-.667,-0.539,0.21899999999999997,-0.265
8961,36,New York,NY,19453561,2020,4,29,304994,23287,872481,1568.0,120.0,4485,.172,31.9,2.67,149,6200,520,28928,-0.593,-0.214,-.196,-.666,-0.537,0.217,-0.264
8962,36,New York,NY,19453561,2020,4,30,309696,23616,900636,1592.0,121.0,4630,.167,30.7,2.5,150,5966,486,29245,-0.59,-0.21600000000000003,-.214,-.666,-0.536,0.217,-0.264
8963,36,New York,NY,19453561,2020,5,1,313575,23841,927438,1612.0,123.0,4767,.145,27.4,2.26,145,5337,440,28112,-0.579,-0.201,-.183,-.657,-0.531,0.213,-0.259
8964,36,New York,NY,19453561,2020,5,2,318134,24035,959017,1635.0,124.0,4930,.144,22.9,1.99,133,4462,387,25921,-0.57,-0.19399999999999998,-.157,-.651,-0.527,0.21100000000000002,-0.257
8965,36,New York,NY,19453561,2020,5,3,321833,24576,985911,1654.0,126.0,5068,.138,21.2,2.04,133,4131,396,25794,-0.547,-0.17,.0271,-.633,-0.516,0.204,-0.242
8966,36,New York,NY,19453561,2020,5,4,324357,24788,1007310,1667.0,127.0,5178,.118,20.1,1.85,133,3909,360,25888,-0.536,-0.161,.0643,-.627,-0.511,0.201,-0.239
8967,36,New York,NY,19453561,2020,5,5,326659,25028,1028899,1679.0,129.0,5289,.107,19.4,1.65,135,3769,322,26272,-0.529,-0.153,.0386,-.626,-0.509,0.207,-0.245
8968,36,New York,NY,19453561,2020,5,6,329405,25956,1055921,1693.0,133.0,5428,.102,17.9,1.96,135,3487,381,26206,-0.526,-0.149,.0343,-.623,-0.504,0.20600000000000002,-0.243
8969,36,New York,NY,19453561,2020,5,7,332931,26206,1089916,1711.0,135.0,5603,.104,17.1,1.9,139,3319,370,27040,-0.514,-0.13,.121,-.613,-0.5,0.2,-0.237
8970,36,New York,NY,19453561,2020,5,8,335804,26358,1121543,1726.0,135.0,5765,.0908,16.3,1.85,143,3176,360,27729,-0.514,-0.129,.104,-.614,-0.49700000000000005,0.19899999999999998,-0.23600000000000002
8971,36,New York,NY,19453561,2020,5,9,338519,26584,1153768,1740.0,137.0,5931,.0843,15,1.87,143,2912,364,27822,-0.517,-0.12300000000000001,-.0271,-.621,-0.496,0.201,-0.24100000000000002
8972,36,New York,NY,19453561,2020,5,10,340657,26798,1182998,1751.0,138.0,6081,.0731,13.8,1.63,145,2689,317,28155,-0.517,-0.11699999999999999,-.0971,-.62,-0.491,0.201,-0.24100000000000002
8973,36,New York,NY,19453561,2020,5,11,342267,27003,1204650,1759.0,139.0,6192,.0744,13.2,1.63,145,2559,316,28191,-0.523,-0.126,-.126,-.623,-0.49,0.201,-0.24100000000000002
8974,36,New York,NY,19453561,2020,5,12,343705,27282,1225113,1767.0,140.0,6298,.0703,12.5,1.66,144,2435,322,28031,-0.524,-0.13,-.131,-.621,-0.48700000000000004,0.201,-0.24100000000000002
8975,36,New York,NY,19453561,2020,5,13,345828,27448,1258907,1778.0,141.0,6471,.0628,12.1,1.1,149,2346,213,28998,-0.516,-0.121,-.0629,-.616,-0.484,0.19899999999999998,-0.23800000000000002
8976,36,New York,NY,19453561,2020,5,14,348192,27617,1298757,1790.0,142.0,6676,.0593,11.2,1.04,153,2180,202,29834,-0.514,-0.126,-.0643,-.614,-0.48100000000000004,0.19899999999999998,-0.23800000000000002
8977,36,New York,NY,19453561,2020,5,15,350951,27755,1338048,1804.0,143.0,6878,.0702,11.1,1.03,159,2164,200,30929,-0.507,-0.12300000000000001,.01,-.606,-0.479,0.196,-0.235
8978,36,New York,NY,19453561,2020,5,16,353136,27953,1378717,1815.0,144.0,7087,.0537,10.7,1.01,165,2088,196,32136,-0.499,-0.127,.156,-.596,-0.473,0.19,-0.225
8979,36,New York,NY,19453561,2020,5,17,355037,28168,1413396,1825.0,145.0,7265,.0548,10.6,1.01,169,2054,196,32914,-0.494,-0.131,.201,-.596,-0.47,0.19,-0.225
8980,36,New York,NY,19453561,2020,5,18,356278,28302,1439557,1831.0,145.0,7400,.0474,10.3,.954,173,2002,186,33558,-0.483,-0.11900000000000001,.241,-.589,-0.466,0.187,-0.221
8981,36,New York,NY,19453561,2020,5,19,357757,28437,1467739,1839.0,146.0,7545,.0525,10.3,.848,178,2007,165,34661,-0.474,-0.114,.26,-.586,-0.46299999999999997,0.184,-0.21899999999999997
8982,36,New York,NY,19453561,2020,5,20,359235,28540,1505836,1847.0,147.0,7741,.0388,9.85,.802,181,1915,156,35276,-0.467,-0.109,.273,-.583,-0.46,0.18100000000000002,-0.215
8983,36,New York,NY,19453561,2020,5,21,361313,28663,1555055,1857.0,147.0,7994,.0422,9.64,.768,188,1874,149,36614,-0.457,-0.0986,.307,-.579,-0.457,0.179,-0.213
8984,36,New York,NY,19453561,2020,5,22,362991,28802,1600793,1866.0,148.0,8229,.0367,8.84,.769,193,1720,150,37535,-0.45,-0.09,.317,-.576,-0.45399999999999996,0.17600000000000002,-0.21
8985,36,New York,NY,19453561,2020,5,23,364745,28900,1652061,1875.0,149.0,8492,.0342,8.53,.695,201,1658,135,39049,-0.45399999999999996,-0.0943,.213,-.584,-0.45299999999999996,0.177,-0.212
8986,36,New York,NY,19453561,2020,5,24,366346,29046,1699826,1883.0,149.0,8738,.0335,8.3,.645,210,1616,125,40919,-0.449,-0.0829,.269,-.579,-0.45,0.17300000000000001,-0.204
8987,36,New York,NY,19453561,2020,5,25,367625,29138,1739449,1890.0,150.0,8942,.0323,8.33,.614,220,1621,119,42842,-0.451,-0.0843,.373,-.587,-0.48100000000000004,0.17600000000000002,-0.207
8988,36,New York,NY,19453561,2020,5,26,368669,29241,1774128,1895.0,150.0,9120,.0301,8.01,.59,225,1559,115,43770,-0.447,-0.0814,.306,-.574,-0.447,0.17,-0.201
8989,36,New York,NY,19453561,2020,5,27,369801,29339,1811544,1901.0,151.0,9312,.0303,7.76,.587,224,1509,114,43673,-0.444,-0.08,.324,-.57,-0.44299999999999995,0.16899999999999998,-0.19899999999999998
8990,36,New York,NY,19453561,2020,5,28,371559,29438,1876789,1910.0,151.0,9648,.0269,7.52,.569,236,1464,111,45962,-0.447,-0.0843,.279,-.57,-0.44,0.16899999999999998,-0.19899999999999998
8991,36,New York,NY,19453561,2020,5,29,373108,29535,1944130,1918.0,152.0,9994,.023,7.43,.538,252,1445,105,49048,-0.45,-0.0914,.256,-.57,-0.439,0.17,-0.201
8992,36,New York,NY,19453561,2020,5,30,374471,29612,2005381,1925.0,152.0,10309,.0223,7.14,.523,259,1389,102,50474,-0.441,-0.0829,.366,-.554,-0.423,0.166,-0.193
8993,36,New York,NY,19453561,2020,5,31,375575,29699,2063825,1931.0,153.0,10609,.0189,6.78,.48,267,1318,93,52000,-0.441,-0.0886,.346,-.55,-0.41100000000000003,0.16699999999999998,-0.196
